"totmou","totrev","creditcd","eqpdays","Customer_ID"
48045,4442.57,"N",27,1015438
1183,539.6,"N",338,1074954
19377,2745.57,"Y",192,1003767
23608,2295.78,"N",550,1013826
9926,698.3,"N",367,1084185
3562,625.03,"N",277,1093432
3961,436.44,"Y",236,1079222
5747,1321.68,"Y",548,1019375
2887,208.96,"N",189,1095251
3936,978.6,"Y",533,1035712
1639,394.4,"Y",362,1070515
751,286.64,"Y",320,1069983
5981,1057.67,"Y",284,1031261
3154,542.99,"Y",290,1092124
11254,832.18,"Y",148,1030456
8097,1207.87,"N",429,1045977
3062,518.69,"Y",744,1029454
9967,1552.53,"N",96,1009360
3147,648.09,"N",365,1084676
1700,701.84,"Y",308,1071887
3882,952.47,"Y",14,1032708
14270,1729.17,"Y",1034,1005531
3043,508.83,"N",61,1092469
5264,1364.36,"Y",657,1034357
13384,1029.17,"N",454,1066191
653,489.99,"Y",493,1045669
3927,713.06,"Y",348,1048787
5431,618.96,"N",425,1045423
7834,747.13,"N",123,1088585
61794.20667,4694.59,"Y",636,1000584
4978,823.22,"Y",481,1052278
14675,1072.96,"Y",260,1073711
8856,1340.74,"Y",328,1014684
5138,717,"Y",691,1028044
3234,505.52,"Y",352,1087147
9870,1213.96,"Y",426,1046301
5249,879.88,"Y",58,1009551
1097,206.86,"N",274,1067654
1837,1537.3,"Y",82,1003785
1409,181.5,"Y",217,1093861
7523,143.87,"Y",35,1072563
739,333.28,"Y",306,1062532
5665,655.48,"Y",292,1074831
28201,2073.52,"Y",647,1027756
13436,1241.27,"N",633,1036355
7590,670.61,"Y",12,1082126
2700,418.1,"Y",368,1062527
9642,1288.09,"Y",622,1037487
16597,1405.22,"Y",59,1088821
335,517.78,"Y",575,1037657
5232,924.45,"Y",767,1013302
21960,2647.28,"N",486,1010398
1014,774.88,"Y",1177,1002363
15538,982.08,"N",129,1066653
10665,773.06,"Y",169,1051531
2089,307.73,"N",201,1094698
8304,1288.7,"Y",176,1005677
1277,472.19,"N",404,1064081
3196,1103.91,"Y",596,1035593
5013,459.82,"Y",361,1070719
27015,2606.5,"Y",96,1024796
1561,561.04,"Y",872,1097664
9713,1369.3,"N",464,1064299
30701.22,4991.78,"Y",71,1000776
2036,495.34,"N",24,1092662
14128,2746.11,"N",173,1041907
12282,2745.78,"Y",402,1024052
4451,500.51,"Y",217,1089890
4980,722.83,"N",348,1066023
9204,1945.84,"Y",804,1015304
884,259.73,"N",201,1083123
1773,457.48,"N",200,1083231
1821,453.54,"Y",423,1070529
4491,364.82,"Y",207,1080592
3982,249.96,"Y",509,1048853
44132,3814.77,"N",9,1068055
2300,281.57,"N",207,1094436
9053,1016.68,"Y",469,1041741
769,345.78,"Y",232,1074459
15113,1581.38,"Y",341,1074198
37208,3704,"N",428,1021398
1586,177.03,"Y",372,1082166
8598,1102.07,"Y",437,1058144
14383,1880.65,"N",781,1016643
6903,1099.22,"Y",420,1046900
3352,769.03,"N",602,1045436
3061,512.63,"Y",299,1083266
11086,3358.59,"Y",639,1010792
1795,477.01,"Y",347,1097786
8817,1540.47,"N",15,1064424
5588,1026.83,"N",619,1040676
7349,1209.9,"Y",701,1026887
10746,795.86,"Y",256,1078215
6435,475,"Y",358,1085853
5857,333.3,"N",2,1036470
3955,435.19,"Y",337,1075109
1330,781.77,"Y",724,1016283
1345,373.06,"Y",374,1021738
7490,1011.74,"Y",413,1015955
11115,1771.47,"N",752,1018955
2306,939.15,"Y",283,1026098
3073,1435.87,"Y",1404,1000768
3253,612.42,"Y",620,1033543
1520,392.57,"Y",414,1054701
1824,123.71,"N",195,1097033
1972,181.04,"Y",454,1066136
13535,1415.44,"Y",49,1079185
4904,916.92,"Y",190,1021384
8030,733.58,"Y",232,1027561
708,385.78,"Y",241,1092158
2694,374.25,"Y",302,1063171
18128,1186.63,"Y",169,1088143
6781,1122.93,"Y",21,1084554
832,310.81,"Y",215,1093995
8799,1358.21,"Y",205,1091152
9853,922.04,"Y",215,1048803
3037,760.2,"Y",610,1029090
6092,832.29,"Y",224,1093474
1417,293.05,"Y",203,1082159
6300,475.02,"Y",69,1071486
7415,1404.34,"N",447,1039159
4863,550.96,"N",304,1092000
2309,898.12,"N",956,1098751
3151,629.14,"Y",228,1047019
14459,975.38,"N",407,1073223
1038,319.13,"Y",50,1009450
3360,810.45,"N",621,1037681
14807,2178.11,"Y",768,1021521
2038,131.07,"N",302,1072831
23308,2531.17,"Y",41,1025168
8980,1802.87,"Y",102,1020487
20357,1921.8,"N",342,1052504
1002,269.91,"Y",205,1081488
15554,1865.61,"Y",132,1053950
5423,749.78,"Y",842,1020588
2763,410.62,"Y",370,1062073
4878,669,"N",349,1065887
1086,880.64,"Y",632,1036450
4436,557.93,"Y",399,1074994
9383,1083.24,"N",45,1012231
15525,1436.41,"Y",449,1043860
4778,719.63,"Y",180,1042439
23448,1185.93,"Y",-1,1091198
11203,1355.44,"Y",742,1020069
12350.28,1869.33,"Y",601,1000484
4651,893.85,"Y",246,1015063
4173,629.53,"Y",271,1054044
16702,1580.56,"N",384,1065085
3900,461.49,"N",240,1073005
3059,1297.56,"Y",94,1000187
518,336.45,"Y",301,1073094
707,261.81,"N",300,1073284
140,32.78,"Y",1727,1097792
3414,627.5,"Y",546,1044970
14168,1013.26,"Y",374,1058995
7963,1252.85,"N",326,1008029
6790,1247.04,"Y",840,1015853
5724,488.08,"Y",6,1069986
3617,1075.97,"N",106,1015297
247,219.26,"Y",81,1055090
10523,920.34,"N",375,1081258
14936,1258,"N",345,1087873
242,142.76,"Y",61,1077287
5855,1773.47,"Y",588,1027447
1795,463.99,"N",409,1055446
2294,399.47,"Y",205,1091197
9170,1060.06,"Y",54,1051619
4854,627.77,"N",309,1082814
5398,504.27,"Y",687,1028628
2720,716.45,"Y",98,1072960
2857,395.1,"Y",184,1086948
8277,1322.6,"Y",559,1023643
769,679.97,"Y",568,1031489
33874,2453.21,"Y",125,1005898
14800,2101.46,"Y",716,1034618
2576,790.53,"N",543,1052085
11178,1517.21,"N",369,1007178
4935,478.24,"N",283,1066452
1896,414.4,"N",39,1024931
1115,337.69,"N",186,1095387
6358,717.98,"N",415,1019034
2309,283.48,"N",221,1076975
8628,781.48,"Y",290,1093164
777,956.53,"N",961,1005878
4098,524.95,"Y",379,1068018
1508,397.07,"Y",359,1063936
20071,2409.77,"N",244,1004435
5181,700.15,"N",253,1071820
3499,362.12,"Y",192,1097141
1406,711.34,"",701,1017946
3910,1118.72,"Y",454,1006273
4377,1269.37,"Y",823,1016955
7818,1132.73,"N",447,1056458
3679,1396.89,"Y",823,1016905
3165,308.92,"Y",183,1087180
6247,358.52,"Y",430,1069473
2468,388.54,"Y",259,1094807
19601,2292.75,"N",225,1024977
1568,325.17,"Y",240,1072808
2765,347.93,"Y",274,1067677
9910,1221.17,"Y",686,1019432
4405,864.4,"Y",62,1058803
2332,522.19,"N",411,1047746
5167,513.39,"N",308,1083254
2271,1189.75,"N",411,1097925
4974,553.5,"N",330,1076837
3430,420.62,"Y",324,1069297
3610,904.18,"Y",776,1017008
4016,437.14,"Y",10,1097510
243,268.71,"N",246,1086777
9378,492.25,"N",57,1065979
658,377.03,"Y",82,1079526
4229,726.54,"Y",205,1008764
866,315.54,"Y",235,1095829
4003,106.95,"Y",205,1081610
2678,564.91,"Y",258,1090445
4336,437.17,"Y",318,1060602
2889,478.03,"Y",427,1053042
8057,807.74,"N",633,1030572
7086,763.91,"N",367,1084196
2582,544.91,"Y",135,1040207
4106,932.94,"Y",601,1039288
2452,1095.76,"Y",825,1014138
18149,1785.92,"Y",376,1018072
722,503.52,"Y",197,1091941
1396,169.68,"N",296,1086133
1110,405.17,"N",373,1052293
10786,1360.28,"Y",589,1023850
311,690.05,"Y",48,1078280
1875,350.54,"Y",449,1066885
2834,847.87,"Y",819,1011872
8701,985.83,"Y",234,1032642
7582,1426.17,"",28,1070369
4835,857.35,"Y",445,1050970
280,154.61,"N",520,1036868
8471,933.61,"N",332,1057683
16265,1644.02,"Y",420,1053865
3567,552.6,"",204,1082956
3562,324.47,"N",261,1083896
3590,479.9,"Y",165,1085737
1961,276.68,"Y",204,1081929
939,337.84,"Y",456,1058686
1566,426.41,"N",399,1049020
4709,610.33,"N",47,1058526
13019,990.71,"N",487,1060435
4408,957.25,"N",734,1032390
4644,464.35,"Y",267,1081507
6750,590.35,"Y",264,1089814
1962,624.88,"Y",599,1045792
2955,416.95,"Y",340,1074538
6285,861.79,"N",96,1019141
1778,359.65,"Y",103,1080413
22001,2143.06,"Y",176,1039978
10517,771.15,"Y",286,1093424
1214,359.32,"Y",55,1044115
2661,583.93,"Y",224,1060976
8545,1444.2,"N",188,1007231
7266,1178.34,"N",334,1039314
7261,1062.02,"Y",460,1042712
16353.47,3268.84,"Y",934,1001149
1684,317.58,"Y",206,1092773
7599,937.4,"Y",270,1056705
3883,658.52,"Y",367,1052821
19921,1249.93,"Y",39,1029790
8555,1487.01,"N",8,1004154
6651,3394.47,"Y",773,1025869
41744,2186.65,"N",147,1034633
1175,692.19,"Y",840,1011091
4758,639.26,"",320,1090351
7608,943.88,"Y",418,1071411
5306,1703.23,"Y",603,1039147
442,540.61,"Y",296,1073923
3596,990.81,"Y",434,1022429
2071,522.8,"Y",80,1069461
966,793.85,"Y",681,1037758
4969,1034.11,"Y",212,1036843
42141,3767.35,"Y",114,1013774
3257,470.6,"Y",315,1080567
4541,649.99,"",156,1067028
1224,307.06,"Y",258,1090426
6453,1170.43,"Y",606,1038970
2085,301.15,"Y",237,1073415
3165,1517.43,"Y",690,1003749
3741,1046.62,"N",613,1025054
4058,641.86,"Y",418,1047102
3195,438.01,"N",243,1087418
4890,690.85,"Y",182,1050865
5922,683.8,"N",284,1045940
4771,819.73,"Y",369,1069535
2185,453.08,"Y",456,1049692
27393,2212.41,"N",437,1042229
24087,1950.67,"Y",412,1036077
4584,314.05,"Y",247,1086560
7372,806.56,"N",713,1025770
327,985.73,"Y",1494,1000530
8207,609.79,"N",310,1061843
5247,979.52,"Y",585,1036545
9317,1216.01,"Y",551,1034165
18305,1984.79,"N",75,1009552
8319,932.74,"N",486,1060695
6893,859.41,"Y",178,1029074
1482,442.35,"Y",405,1048435
3657,577.33,"Y",401,1074452
8142,1732.68,"Y",130,1002368
2599,705.2,"Y",628,1026236
4455,448.65,"Y",299,1081373
13654,1478.78,"Y",919,1012158
4318,840.59,"N",158,1055021
1951,344.53,"Y",216,1078074
4508,1122.19,"N",934,1011595
3134,802.73,"Y",681,1020043
5606,938.28,"N",344,1006892
16381,1853.23,"N",371,1024985
6884,1020.76,"Y",526,1042288
4353,403.02,"Y",253,1085528
3029,626.69,"Y",305,1044293
10044,1319.67,"Y",431,1069338
5684,258.36,"Y",494,1058916
3852,625.74,"Y",442,1051375
1226,621.87,"Y",650,1027448
4339,505.72,"N",141,1010796
39,363.98,"Y",631,1031044
12025,1687.21,"Y",224,1014497
1380,304.13,"N",277,1067174
8871,937.66,"N",196,1070486
14623,1887.77,"Y",162,1037640
2025,664.95,"Y",605,1004969
4369,451.48,"Y",269,1094334
2889,507.04,"N",453,1055698
7764,637.96,"N",345,1055757
1456,267.07,"Y",263,1083066
5354,467.64,"Y",111,1097162
2985,280.85,"Y",198,1084338
7812,1327.16,"Y",489,1051324
6316,864.64,"N",182,1094618
6898,655.57,"N",541,1045467
18220,1938.12,"Y",43,1013945
21550,2447.29,"Y",70,1012979
1495,687.12,"Y",1180,1003577
27173,2271.75,"N",29,1045812
10493,1256.47,"Y",571,1037978
931,652.17,"N",260,1036822
9842,1634.07,"Y",276,1052994
8695,712.54,"N",148,1085611
8412,614.9,"N",202,1082347
11926,927.38,"Y",610,1029057
9324,524.32,"Y",246,1098733
1481,352.6,"Y",103,1055495
16934,1816.41,"Y",61,1044774
280,203.61,"Y",219,1077369
2761,340.55,"N",318,1060545
13645,676.92,"Y",400,1074689
368,745.38,"Y",756,1014578
7640,1230.54,"Y",456,1049654
5947,970.61,"Y",379,1033390
2015,896.06,"Y",820,1022190
10764,908.4,"Y",457,1065739
1707,686.63,"Y",70,1020951
673,423.34,"Y",352,1087130
11038,2034.41,"Y",499,1006659
5803,931.81,"Y",585,1040940
11985,763.16,"Y",171,1068843
6786,1741.56,"Y",934,1011630
526,502.52,"N",154,1083113
9321,664.71,"Y",327,1058471
2065,474.5,"Y",428,1052930
4095,503.45,"Y",431,1059493
3486,285.8,"Y",490,1045981
14147,1456.91,"N",929,1007648
6280,767.6,"N",365,1070180
21542,2551.31,"Y",979,1012210
6502,1008.56,"Y",249,1040754
25685,3349.63,"Y",85,1009204
1302,334.66,"Y",160,1075114
7615,1415.36,"N",559,1013699
2627,473.95,"N",428,1052974
7582,292.91,"Y",449,1050581
401,1273.74,"Y",890,1009250
9014,1667.31,"Y",662,1026276
9099,1925.53,"Y",349,1098005
2516,376.25,"N",215,1090163
9481,1195.28,"Y",418,1029455
8059,675.17,"Y",499,1043504
5437,1062.77,"Y",499,1057876
20981,1966.73,"Y",479,1027309
4619,441.82,"Y",312,1082024
5953,1297.66,"Y",138,1017920
9404,883.41,"Y",504,1044631
4666,535.1,"Y",217,1089873
9849,923.04,"N",340,1056421
6252,1294.79,"N",216,1072549
778,358.57,"Y",181,1093278
8964,1401.11,"N",369,1005133
15640,1079.09,"Y",243,1026938
1199,676.79,"Y",953,1013299
7598,832.07,"N",70,1087399
1668,624.38,"Y",555,1039357
17706,4096.1,"N",241,1011069
3531,963.25,"Y",461,1064941
13221,1374.06,"Y",732,1032819
9644,559.02,"Y",458,1042978
3110,415.37,"Y",220,1089525
24835,2311.99,"N",254,1003294
766,338.93,"Y",215,1082246
1200,366.19,"Y",212,1096472
8773,1082.62,"N",62,1038001
8796,1699.41,"Y",588,1027469
1042,454.27,"N",419,1046997
4144,416.85,"Y",308,1062177
6393,554.79,"Y",672,1032662
6072,509.55,"Y",342,1055188
6083,392.25,"Y",529,1041999
10586,1959.75,"Y",483,1040277
18792,1896.09,"N",206,1039670
6059,1119.24,"Y",868,1018082
1013,574.04,"N",363,1070400
37439.05,4553.29,"Y",378,1000783
2772,773.84,"Y",534,1046236
2291,510.2,"N",360,1070955
4899,483.9,"N",313,1061381
5480,526.1,"N",219,1096259
48448,6663.42,"Y",291,1009113
4588,448.89,"N",299,1063627
5123,762.36,"Y",184,1081970
4706,582.99,"Y",270,1094277
1467,577.03,"Y",538,1045808
1137,587.17,"Y",695,1023477
1318,372.76,"Y",333,1076169
6596,623.98,"N",308,1083535
26318,3338.79,"Y",432,1007708
2108,242.09,"Y",514,1055723
18649,2566.35,"Y",395,1002769
3057,582.48,"Y",306,1084000
1032,665.59,"N",499,1050021
5926,1223.6,"Y",73,1024895
25433,2235.17,"Y",200,1045882
9010,833.33,"Y",779,1016788
1625,540.34,"N",1284,1098320
21790,2922.22,"N",513,1031945
979,978.37,"Y",1184,1001868
7144,929.59,"Y",10,1023186
10162,1008.82,"N",182,1092154
13061,1643.23,"Y",621,1037676
11989,1099.22,"Y",115,1065795
5233,617.89,"Y",500,1038769
9498,472.48,"Y",101,1075892
1864,635.21,"Y",116,1039093
32983,2710.22,"N",311,1008661
4509,1171.42,"N",1121,1002819
5567,1824.09,"Y",436,1003891
19190,2307.64,"Y",604,1015097
32352,2995.85,"Y",99,1017967
5912,960.04,"Y",317,1068048
4674,666.92,"N",198,1096947
4504,446.76,"Y",358,1064210
253,825.66,"Y",811,1012169
15765,769.01,"N",75,1067539
362,343.06,"N",20,1088545
6264,476.12,"Y",223,1093516
68763,7297.91,"Y",45,1006699
1864,639.97,"Y",472,1062957
17595,2215.22,"Y",706,1015482
1400,552.6,"N",471,1041527
14241,1493.76,"Y",4,1099449
5697,648.7,"Y",223,1076457
11232,1153.02,"Y",466,1042052
9571,1105.71,"Y",671,1025387
2043,611.44,"N",244,1087258
1139,728.89,"Y",613,1044295
5320,1087.85,"Y",798,1018961
3591,586.63,"Y",328,1089457
3287,413.77,"N",207,1080526
6440,697.24,"N",151,1096667
2648,618.27,"Y",370,1062187
3352,1436.36,"Y",1106,1007035
1903,404.2,"N",338,1067301
5397,658.92,"Y",307,1075616
6306,430.85,"Y",637,1041896
4814,590.68,"Y",323,1068003
940,335.64,"N",317,1070354
428,609.28,"N",324,1069329
10303,3342.34,"Y",220,1044878
785,429.46,"Y",397,1065639
10615,811.42,"N",272,1088375
4912,595,"Y",332,1076428
4718,865.9,"Y",300,1073308
3007,494.01,"",630,1031258
487,390.08,"N",210,1090670
15259,1306.74,"N",69,1070413
9910,1382.35,"Y",343,1025887
303,536.79,"N",600,1026233
4101,1130.52,"Y",816,1001934
2592,450.47,"N",363,1085028
18776,2051.43,"Y",742,1020060
1207,161.89,"Y",342,1073876
3110,458.22,"Y",359,1085664
3713,497.97,"Y",309,1061920
11698,1760.27,"Y",914,1099432
25223,2570.94,"Y",9,1027622
2136,508.1,"Y",451,1050289
4763,1130.7,"Y",142,1022248
2001,336.14,"Y",627,1036967
13334,1149.85,"Y",13,1051705
2942,724.4,"Y",557,1033664
2983,645.11,"Y",309,1082804
29874,6271.22,"N",7,1039158
3813,860.28,"",63,1078987
29566,3567.18,"N",935,1011580
60980,8007.95,"N",375,1044688
7965,1126.43,"",321,1069870
10849,837.25,"N",313,1091026
2272,1128.68,"Y",407,1063687
2809,446.67,"N",231,1074645
5263,646.06,"Y",76,1048835
5528,849.33,"N",396,1065710
3976,439.81,"Y",359,1063976
5259,910.4,"Y",518,1055181
11838,1659.92,"N",279,1077959
23565,2832,"Y",411,1034350
879,351.55,"Y",274,1094105
1791,314.75,"Y",277,1070375
15254,1729.95,"N",196,1052072
10550,1093.88,"Y",300,1008035
2764,841.14,"Y",360,1085169
9427,753.26,"Y",336,1073580
12853,1997.75,"N",843,1013387
7127,922.88,"Y",536,1051182
4802,617.95,"Y",299,1085461
40428,4649.4,"N",22,1099441
2716,477.96,"Y",400,1056590
1416,361.14,"N",282,1066613
5856,447.8,"Y",233,1074267
863,637.04,"Y",600,1026310
1800,1012.7,"Y",625,1009693
1450,718.76,"Y",709,1017368
12151,1287.32,"Y",308,1043539
2125,823.77,"Y",765,1014077
4418,658.23,"Y",385,1040897
2027,693.2,"Y",983,1099676
8641,1258.51,"Y",777,1016938
9725,1265.48,"N",147,1035782
19614,1137.71,"N",284,1037242
20109,2441.26,"N",511,1004562
5230,683.52,"Y",327,1077457
545,372.2,"Y",376,1068501
2146,1096.75,"Y",896,1013124
11315,533.71,"Y",184,1077664
24153,4597.04,"Y",98,1061740
4022,1037.87,"N",3,1014137
18999,1569.44,"Y",47,1016413
4976,1251.68,"Y",414,1003584
6043,1118.26,"Y",622,1006046
6059,906.08,"N",44,1048407
8811,461.51,"N",309,1069527
1636,196.91,"Y",427,1060309
824,184.69,"Y",468,1048286
18478,2217.05,"Y",127,1090004
5845,1295.04,"Y",17,1003476
20564,1740.72,"Y",66,1077858
1650,506.21,"N",296,1086099
35729.06333,3698.51,"Y",588,1000441
12192,1199.93,"N",423,1046567
3263,772.2,"N",452,1050156
3927,1676.41,"Y",1041,1007406
12004,1403.41,"Y",391,1003349
16629,1596.45,"N",22,1023412
8609,1235.35,"Y",669,1033219
12199,1439.75,"N",486,1009714
61245.27,4416.26,"N",45,1000651
13089,1594.88,"Y",518,1043163
4198,561.41,"N",629,1031548
951,590.33,"Y",585,1027787
2121,654.17,"Y",360,1053645
5196,1032.51,"N",617,1043914
12994,1326.56,"Y",418,1052542
21867,2637.35,"Y",482,1002986
611,815.74,"Y",359,1085739
8642,1402.67,"Y",547,1039257
7513,221.75,"Y",397,1075281
9308,1593.16,"Y",26,1017382
1125,282.01,"Y",237,1095787
2344,790.39,"Y",949,1009385
5491,1147.68,"Y",866,1014428
8107,622.89,"Y",569,1031170
4707,679.99,"N",335,1075455
9658,1553.1,"Y",376,1051542
6407,1212.82,"Y",727,1015418
9206,1366.73,"N",674,1020512
2484,994.32,"Y",686,1011911
484,350.01,"Y",380,1067838
2843,566.05,"Y",234,1092739
6857,830.23,"Y",98,1036811
11724,1160.44,"N",131,1052900
6802,783.41,"Y",385,1059458
9480,309.49,"N",213,1094104
188,283.75,"N",194,1095042
12849,2277.43,"Y",1047,1006808
16832,2659.62,"Y",535,1002744
5965,582.3,"N",349,1087519
4676,520.72,"Y",29,1064618
10111,1296.26,"Y",732,1032769
4344,351.83,"Y",194,1085005
10092,886.21,"Y",347,1087739
2600,280.88,"N",245,1072041
6441,790.21,"Y",822,1011767
3251,542.75,"Y",393,1076422
2224,591.23,"Y",289,1093220
5042,1025.25,"Y",37,1037448
6004,1027.64,"Y",303,1010359
12167,1744.64,"Y",202,1044961
2802,266.97,"Y",26,1097542
10652,1205.76,"Y",221,1033469
2149,579.2,"Y",571,1030403
9998,769.24,"Y",342,1074053
3375,866.92,"Y",722,1021506
3111,414.27,"N",196,1094924
7677,1310.85,"Y",287,1007691
841,250.99,"Y",83,1005589
7640,771.52,"Y",372,1082270
790,74.01,"N",230,1088521
9365,1311.98,"N",414,1025909
8812,1338.52,"Y",-3,1032266
6561,805.45,"Y",489,1039745
4849,717.67,"N",188,1086074
12930,1289.15,"N",18,1054333
21929,3115.18,"Y",211,1001254
12733,2030.42,"Y",56,1013538
13806,2204.38,"N",153,1033420
857,215.39,"N",185,1097492
31630,1943.69,"N",369,1021413
1056,686.18,"Y",321,1078695
75453,10590.01,"N",302,1008522
5077,490.09,"Y",191,1097204
30921,2016.07,"Y",358,1015358
3277,459.02,"N",348,1071315
2293,595.62,"Y",642,1041309
10838,1291.17,"N",543,1040544
166,396.57,"Y",29,1051133
4093,971.47,"Y",192,1011385
2236,318.22,"Y",275,1078718
4933,691.52,"N",288,1087546
12353,446.5,"N",206,1096645
1894,400,"Y",303,1083502
4411,1328.58,"N",592,1035969
2862,865.44,"Y",1197,1098236
7695,901.67,"N",114,1060265
4977,581.93,"Y",194,1092211
1909,713.1,"Y",740,1030465
2862,791.92,"Y",397,1049277
7532,1120.89,"Y",1,1045471
9300,1339.51,"Y",144,1023538
27823,2737.92,"N",138,1004371
15785,2090.48,"Y",518,1002932
16561,2200.95,"Y",365,1024524
4018,590.63,"Y",671,1032784
3447,487.23,"N",354,1086710
787,555.21,"N",217,1093854
6804,1342.47,"Y",744,1003975
72,284.83,"",812,1022733
2790,784.53,"Y",591,1098303
2033,197.81,"Y",208,1080275
15778,1622.75,"Y",1001,1006893
11153,688.3,"N",471,1032204
12896,1602.96,"Y",266,1005387
4019,614.73,"Y",89,1049669
2064,330.78,"N",231,1074672
1866,357.16,"Y",268,1080967
3525,780.39,"Y",550,1039820
10155,2623.86,"Y",349,1001315
6757,1643.18,"N",1062,1006128
2097,536.84,"Y",426,1053141
1608,567.87,"Y",201,1090626
1163,375.05,"N",283,1066381
11887,1341.39,"Y",29,1046610
23322,1321.7,"N",48,1062168
4874,429.42,"Y",399,1056869
6980,976.31,"Y",1135,1003504
8059,1201.54,"Y",438,1041326
9864,1201.49,"N",492,1045746
1931,690.08,"N",378,1041599
7560,854.35,"Y",684,1029091
3337,453.02,"Y",387,1050482
3592,896.25,"N",507,1038174
9065,1001.69,"Y",533,1035685
2865,1483.28,"N",576,1048188
2814,294.58,"N",189,1085800
1236,272.33,"N",200,1083193
5423,390.4,"N",323,1059485
19972,2087.75,"N",18,1026522
894,288.25,"Y",217,1093860
13801,2137.74,"Y",48,1016820
1193,717.39,"Y",629,1036770
3336,367.07,"N",259,1094822
792,350,"Y",338,1056602
2739,539.96,"N",261,1026725
5117,614.69,"Y",165,1025775
9218,2411.29,"Y",139,1006945
10738,1428.63,"Y",970,1099077
11404,1760.19,"Y",834,1021129
6664,771.61,"Y",243,1055409
2407,227.84,"Y",331,1057884
9648,685.24,"Y",571,1030330
4755,756.83,"N",336,1088599
33274,3871.99,"Y",53,1010010
13757,1931.17,"Y",905,1010995
609,613.95,"Y",523,1054354
4037,700.64,"Y",671,1025466
6874,1342.39,"Y",518,1055136
19414,2382.63,"N",119,1001926
33,81.32,"Y",191,1097259
5954,417.96,"N",305,1084425
8269,856.93,"Y",38,1052962
2273,742.43,"Y",381,1051245
6735,681,"Y",332,1068166
9056,2276.63,"Y",969,1012668
7523,1418.65,"Y",820,1017099
15226,1594.74,"Y",528,1046921
13199,1039.31,"",29,1038888
29166,2532.35,"N",39,1023353
13343,1706.89,"Y",991,1009570
1278,703.94,"Y",693,1018670
13200,678.56,"N",376,1061126
10268,922.47,"Y",140,1096971
12257,1318.57,"N",764,1014113
1221,170.65,"N",441,1051303
13364,1731.01,"Y",106,1004086
2283,1061.71,"Y",595,1046258
3102,739.07,"Y",333,1057481
37999,2981.49,"Y",332,1076292
9733,1183.98,"N",166,1090457
3466,805.5,"Y",100,1060518
754,202.44,"Y",374,1081548
2782,1189.87,"Y",341,1047011
5538,1878.69,"Y",547,1002743
540,347.34,"Y",355,1064817
26799,4065.84,"Y",447,1002962
937,894.96,"Y",504,1049403
3091,884.99,"Y",807,1012315
3009,174.81,"Y",397,1075410
19518,2808.96,"Y",367,1031591
7566,674.94,"N",416,1031185
6188,1326.05,"N",417,1019521
1536,735.55,"N",462,1042511
8050,1756.74,"",274,1078999
3800,496.32,"Y",186,1062935
153,599.7,"Y",551,1051124
11480,3059.61,"Y",702,1026807
8948,1037.63,"Y",140,1023547
35302,1833.96,"N",278,1039055
2449,388.49,"Y",66,1080922
5491,841.97,"Y",377,1054557
6055,782.22,"Y",248,1088683
3184,1008.73,"Y",841,1099838
8731,1269.24,"Y",486,1051611
7641,833.07,"Y",80,1069379
10546,1714.66,"Y",224,1038507
9039,697.31,"N",316,1080308
10249,1842.68,"Y",460,1065068
9441,1412.95,"N",379,1005797
18989,1178.6,"N",331,1019117
3893,586.24,"Y",673,1032166
7777,414.36,"N",334,1075930
1368,286.67,"Y",243,1092023
8227,1216.05,"N",248,1053541
12813,2009.63,"Y",437,1004559
1585,153.25,"Y",393,1066148
5812,613.85,"N",41,1077661
9015,1301.96,"Y",651,1034898
